order_id,customer_id,product_id,quantity,amount_cents,currency,order_ts,status,channel
o002174,c00764,SKU0164,2,4832,USD,2026-04-07T16:17:05,completed,web
o002175,c00058,SKU0437,2,916,USD,2026-04-26T07:30:08,shipped,web
o002176,c00958,SKU0151,1,3420,USD,2026-04-18T02:41:23,shipped,web
o002177,c00575,SKU0325,1,2411,USD,2026-02-04T09:06:24,refunded,web
o002178,c00959,SKU0487,1,4417,USD,2026-03-29T13:28:49,completed,mobile
o002179,c00434,SKU0333,2,3626,USD,2026-03-31T18:30:49,shipped,web
o002180,c00930,SKU0312,1,1317,USD,2026-01-24T01:19:08,completed,mobile
o002181,c00648,SKU0166,1,1353,USD,2025-12-22T06:19:22,completed,web
o002182,c00964,SKU0353,1,1723,USD,2026-01-25T15:14:13,completed,web
o002183,c00268,SKU0430,3,20754,USD,2026-02-21T21:07:25,completed,marketplace
o002184,c00337,SKU0311,2,3810,USD,2025-12-04T04:26:48,completed,marketplace
o002185,c00269,SKU0356,1,842,USD,2026-03-23T17:47:26,completed,web
o002186,c00065,SKU0243,1,1894,USD,2026-03-13T04:58:43,completed,web
o002187,c00866,SKU0486,1,932,USD,2026-03-14T05:32:21,completed,web
o002188,c00571,SKU0497,2,1792,USD,2026-02-21T02:21:38,completed,web
o002189,c00758,SKU0007,1,619,USD,2026-02-04T03:34:28,refunded,mobile
o002190,c00135,SKU0376,1,1624,USD,2026-03-31T16:51:47,refunded,mobile
o002191,c00725,SKU0067,1,2579,USD,2026-04-12T16:20:24,completed,mobile
o002192,c00351,SKU0310,2,5550,USD,2026-02-12T01:31:32,shipped,mobile
o002193,c00445,SKU0007,1,619,USD,2026-03-25T00:37:59,completed,mobile
o002194,c00720,SKU0450,2,9334,USD,2026-03-26T04:23:22,completed,mobile
o002195,c00921,SKU0021,5,3655,USD,2025-12-24T15:41:36,completed,web
o002196,c00659,SKU0218,1,401,USD,2026-03-28T01:32:22,completed,web
o002197,c00215,SKU0274,1,3293,USD,2026-04-15T20:41:20,cancelled,web
o002198,c00766,SKU0209,1,2692,USD,2026-04-28T07:32:18,refunded,web
o002199,c00634,SKU0390,1,1831,USD,2026-04-19T12:59:13,completed,web
o002200,c00357,SKU0125,1,6254,USD,2026-02-10T18:16:14,refunded,marketplace
o002201,c00964,SKU0187,1,846,USD,2026-01-16T21:14:23,completed,web
o002202,c00362,SKU0418,2,1186,USD,2026-01-10T00:08:14,completed,mobile
o002203,c00855,SKU0347,1,1174,USD,2026-03-13T03:24:30,cancelled,web
o002204,c00952,SKU0440,1,2439,USD,2026-05-01T10:52:08,completed,web
o002205,c00865,SKU0497,2,1792,USD,2026-01-11T20:35:26,completed,web
o002206,c00454,SKU0343,1,2248,USD,2026-01-12T16:44:17,completed,mobile
o002207,c00567,SKU0065,1,949,USD,2026-03-03T21:37:12,completed,web
o002208,c00121,SKU0261,1,956,USD,2026-01-28T21:47:57,completed,mobile
o002209,c00448,SKU0135,2,5148,USD,2026-04-20T05:29:57,cancelled,web
o002210,c00069,SKU0156,2,1342,USD,2025-12-07T04:00:24,completed,mobile
o002211,c00451,SKU0106,2,9864,USD,2026-02-23T07:32:59,refunded,web
o002212,c00528,SKU0117,2,3804,USD,2026-02-11T04:44:24,completed,web
o002213,c00061,SKU0139,1,965,USD,2026-03-01T13:09:23,completed,web
o002214,c00545,SKU0343,2,4496,USD,2026-05-09T04:29:45,completed,web
o002215,c00668,SKU0099,1,454,USD,2026-03-10T17:25:35,completed,marketplace
o002216,c00378,SKU0279,1,591,USD,2026-03-28T00:47:10,shipped,web
o002217,c00369,SKU0441,4,5724,USD,2026-03-05T21:54:35,completed,mobile
o002218,c00346,SKU0347,1,1174,USD,2026-05-01T11:14:46,completed,web
o002219,c00831,SKU0436,1,6595,USD,2026-03-26T12:53:07,completed,web
o002220,c00626,SKU0316,1,1284,USD,2026-04-14T20:52:38,refunded,web
o002221,c00567,SKU0420,1,660,USD,2026-03-13T14:27:26,completed,web
o002222,c00844,SKU0256,2,2958,USD,2026-03-25T23:25:31,completed,web
o002223,c00273,SKU0167,2,3652,USD,2026-03-30T17:11:24,cancelled,mobile
o002224,c00542,SKU0073,4,21448,USD,2026-02-24T02:43:48,refunded,api
o002225,c00185,SKU0101,1,1816,USD,2025-12-30T16:03:48,completed,web
o002226,c00976,SKU0155,1,683,USD,2026-05-09T16:22:46,completed,web
o002227,c00955,SKU0256,2,2958,USD,2026-03-18T09:51:12,refunded,api
o002228,c00760,SKU0375,1,2929,USD,2026-01-24T05:39:53,shipped,mobile
o002229,c00144,SKU0458,5,5785,USD,2026-03-07T06:45:36,completed,mobile
o002230,c00159,SKU0326,1,1576,USD,2026-03-31T16:11:43,completed,web
o002231,c00346,SKU0456,2,3516,USD,2026-04-10T16:45:44,completed,web
o002232,c00341,SKU0400,1,1781,USD,2025-11-27T19:58:11,completed,web
o002233,c00855,SKU0422,1,1034,USD,2026-02-15T20:19:45,cancelled,web
o002234,c00458,SKU0266,2,4724,USD,2026-04-23T03:17:34,cancelled,web
o002235,c00556,SKU0062,1,3654,USD,2026-01-28T18:50:36,completed,mobile
o002236,c00557,SKU0420,1,660,USD,2026-02-21T23:00:43,shipped,web
o002237,c00066,SKU0139,1,965,USD,2026-03-03T01:35:38,completed,mobile
o002238,c00455,SKU0054,2,4344,USD,2026-01-07T00:49:42,completed,web
o002239,c00670,SKU0056,1,770,USD,2026-03-12T01:47:16,completed,web
o002240,c00623,SKU0192,1,1482,USD,2026-04-22T15:07:39,shipped,web
o002241,c00261,SKU0112,1,1132,USD,2026-04-06T06:37:40,completed,web
o002242,c00750,SKU0103,1,380,USD,2026-01-02T03:18:09,completed,web
o002243,c00553,SKU0028,3,3423,USD,2026-04-05T08:08:59,completed,marketplace
o002244,c00260,SKU0394,1,967,USD,2026-04-15T07:23:28,completed,mobile
o002245,c00072,SKU0028,5,5705,USD,2026-02-17T21:35:37,completed,web
o002246,c00016,SKU0243,1,1894,USD,2026-04-18T09:05:44,completed,mobile
o002247,c00546,SKU0417,1,1442,USD,2026-02-25T20:50:31,completed,mobile
o002248,c00449,SKU0019,2,4078,USD,2026-02-02T20:33:03,completed,mobile
o002249,c00768,SKU0131,2,1676,USD,2026-02-14T04:29:28,shipped,web
o002250,c00256,SKU0432,2,8740,USD,2026-01-30T16:52:53,completed,web
o002251,c00251,SKU0168,4,7236,USD,2026-02-11T20:21:04,refunded,web
o002252,c00333,SKU0039,4,13248,USD,2026-04-15T00:29:53,completed,mobile
o002253,c00544,SKU0437,1,458,USD,2026-04-26T05:48:46,completed,web
o002254,c00776,SKU0442,2,3534,USD,2026-02-14T04:59:13,refunded,web
o002255,c00362,SKU0499,1,1836,USD,2026-03-24T04:20:17,shipped,web
o002256,c00415,SKU0128,1,2793,USD,2026-03-05T13:22:00,shipped,web
o002257,c00546,SKU0262,2,1396,USD,2026-01-11T04:27:39,completed,mobile
o002258,c00914,SKU0354,2,5348,USD,2026-03-20T05:17:25,cancelled,mobile
o002259,c00258,SKU0356,1,842,USD,2025-12-31T19:02:38,shipped,mobile
o002260,c00333,SKU0228,2,2284,USD,2026-03-25T23:20:43,completed,web
o002261,c00858,SKU0291,2,3122,USD,2026-04-21T23:02:07,completed,marketplace
o002262,c00349,SKU0340,3,10386,USD,2026-02-26T04:33:11,completed,mobile
o002263,c00750,SKU0197,5,7285,USD,2026-04-08T08:37:18,completed,web
o002264,c00962,SKU0480,1,1020,USD,2025-12-09T08:04:09,completed,web
o002265,c00956,SKU0271,5,6345,USD,2025-12-29T17:36:45,completed,web
o002266,c00853,SKU0308,1,539,USD,2026-03-09T19:06:11,refunded,web
o002267,c00727,SKU0411,1,4422,USD,2026-02-19T18:47:41,completed,web
o002268,c00272,SKU0431,3,3699,USD,2026-03-17T17:20:54,refunded,web
o002269,c00618,SKU0043,2,5960,USD,2026-04-22T10:15:47,shipped,web
o002270,c00578,SKU0068,1,782,USD,2025-12-11T22:19:04,completed,marketplace
o002271,c00881,SKU0123,2,6902,USD,2026-02-17T10:25:05,cancelled,web
o002272,c00945,SKU0148,1,4070,USD,2026-01-19T10:12:16,completed,marketplace
o002273,c00626,SKU0096,2,1422,USD,2026-05-09T13:26:31,completed,web
o002274,c00453,SKU0111,2,5184,USD,2026-02-23T18:52:44,completed,mobile
o002275,c00253,SKU0270,4,2684,USD,2026-02-25T22:52:44,completed,web
o002276,c00711,SKU0388,2,4196,USD,2026-02-12T16:42:09,cancelled,web
o002277,c00067,SKU0362,2,3480,USD,2026-04-11T19:39:18,completed,mobile
o002278,c00466,SKU0044,1,2482,USD,2026-04-02T10:25:33,completed,web
o002279,c00847,SKU0152,2,12866,USD,2026-04-24T01:35:30,refunded,web
o002280,c00842,SKU0121,1,969,USD,2026-02-12T23:36:30,completed,web
o002281,c00860,SKU0313,1,3012,USD,2026-04-11T16:14:47,completed,mobile
o002282,c00053,SKU0331,1,1453,USD,2026-02-08T01:26:17,refunded,web
o002283,c00218,SKU0472,1,562,USD,2026-04-17T12:22:50,completed,web
o002284,c00717,SKU0487,2,8834,USD,2026-05-01T03:25:19,cancelled,mobile
o002285,c00763,SKU0286,1,2547,USD,2026-03-28T22:32:45,completed,web
o002286,c00944,SKU0001,3,2223,USD,2026-02-03T11:40:09,shipped,web
o002287,c00175,SKU0207,1,5675,USD,2026-03-18T13:31:24,completed,mobile
o002288,c00161,SKU0420,1,660,USD,2026-02-23T00:14:20,completed,web
o002289,c00642,SKU0276,2,3202,USD,2026-04-14T13:17:36,cancelled,web
o002290,c00944,SKU0388,1,2098,USD,2026-01-20T16:38:55,completed,web
o002291,c00368,SKU0492,5,5040,USD,2026-04-21T10:46:37,completed,mobile
o002292,c00249,SKU0497,1,896,USD,2026-02-07T21:13:25,completed,web
o002293,c00454,SKU0102,3,6051,USD,2026-03-15T18:21:57,completed,mobile
o002294,c00179,SKU0176,2,4328,USD,2026-04-14T12:04:56,completed,web
o002295,c00060,SKU0432,2,8740,USD,2026-04-08T20:40:29,cancelled,web
o002296,c00047,SKU0317,2,11810,USD,2026-02-28T17:30:44,refunded,web
o002297,c00366,SKU0253,3,3063,USD,2026-03-10T03:18:44,completed,marketplace
o002298,c00285,SKU0343,1,2248,USD,2026-04-12T17:02:42,completed,web
o002299,c00661,SKU0072,1,999,USD,2025-12-29T16:18:29,cancelled,mobile
o002300,c00434,SKU0243,2,3788,USD,2026-03-29T00:02:11,completed,mobile
o002301,c00357,SKU0123,2,6902,USD,2026-04-12T11:21:03,shipped,web
o002302,c00229,SKU0405,2,2178,USD,2026-04-24T09:14:46,cancelled,web
o002303,c00334,SKU0171,2,2300,USD,2026-05-03T00:45:59,completed,mobile
o002304,c00506,SKU0469,2,3726,USD,2026-04-03T15:53:17,completed,mobile
o002305,c00763,SKU0359,1,2743,USD,2026-04-13T00:55:34,completed,mobile
o002306,c00929,SKU0122,4,2124,USD,2026-03-04T03:51:18,cancelled,web
o002307,c00821,SKU0371,2,4200,USD,2026-04-10T06:31:05,shipped,web
o002308,c00647,SKU0028,3,3423,USD,2026-03-22T01:13:44,completed,web
o002309,c00931,SKU0117,2,3804,USD,2026-03-07T20:31:42,completed,web
o002310,c00761,SKU0189,1,1538,USD,2026-02-03T17:01:17,shipped,mobile
o002311,c00381,SKU0138,1,1820,USD,2026-04-03T18:42:38,refunded,web
o002312,c00421,SKU0450,1,4667,USD,2026-03-05T06:59:02,completed,mobile
o002313,c00351,SKU0493,4,3292,USD,2026-02-28T18:02:45,refunded,web
o002314,c00636,SKU0043,4,11920,USD,2026-02-09T05:58:54,completed,mobile
o002315,c00249,SKU0240,1,1745,USD,2025-12-11T16:27:59,completed,web
o002316,c00153,SKU0094,1,956,USD,2026-02-20T10:50:45,shipped,web
o002317,c00529,SKU0317,2,11810,USD,2026-01-28T20:41:34,completed,web
o002318,c00525,SKU0365,1,4993,USD,2026-02-23T10:39:55,shipped,web
o002319,c00659,SKU0371,2,4200,USD,2026-04-24T19:41:08,completed,api
o002320,c00257,SKU0479,3,10824,USD,2026-03-04T09:04:17,refunded,web
o002321,c00777,SKU0281,2,3410,USD,2026-01-09T16:19:07,completed,mobile
o002322,c00461,SKU0093,1,554,USD,2026-04-29T07:09:20,refunded,web
o002323,c00642,SKU0323,1,731,USD,2026-05-04T17:38:51,completed,marketplace
o002324,c00959,SKU0492,1,1008,USD,2026-04-21T21:51:54,completed,web
o002325,c00749,SKU0430,1,6918,USD,2026-02-01T23:14:05,completed,web
o002326,c00942,SKU0205,1,1830,USD,2026-01-27T10:58:14,cancelled,web
o002327,c00558,SKU0239,2,2022,USD,2026-01-16T03:08:55,completed,mobile
o002328,c00563,SKU0372,1,1174,USD,2025-12-13T10:43:21,completed,web
o002329,c00154,SKU0203,3,10854,USD,2026-03-03T20:04:28,refunded,web
o002330,c00974,SKU0480,1,1020,USD,2026-04-24T06:54:56,shipped,web
o002331,c00570,SKU0385,1,1577,USD,2026-04-27T01:02:29,completed,web
o002332,c00263,SKU0100,3,4293,USD,2026-01-09T11:59:17,completed,web
o002333,c00531,SKU0024,1,1584,USD,2025-12-30T12:07:17,completed,mobile
o002334,c00744,SKU0440,1,2439,USD,2026-03-08T15:37:08,shipped,marketplace
o002335,c00461,SKU0160,5,5455,USD,2026-05-11T06:23:09,completed,web
o002336,c00840,SKU0168,1,1809,USD,2026-03-05T15:27:19,cancelled,web
o002337,c00444,SKU0005,1,2106,USD,2026-01-16T11:56:39,shipped,web
o002338,c00678,SKU0211,1,1052,USD,2026-04-20T23:56:21,completed,web
o002339,c00213,SKU0296,2,3012,USD,2026-03-30T15:13:28,shipped,mobile
o002340,c00435,SKU0201,2,1334,USD,2026-01-22T10:58:57,completed,mobile
o002341,c00469,SKU0060,1,4175,USD,2025-12-22T17:34:30,completed,mobile
o002342,c00455,SKU0416,1,456,USD,2026-01-15T19:02:33,shipped,web
o002343,c00164,SKU0241,1,770,USD,2026-04-16T18:10:08,completed,web
o002344,c00522,SKU0163,1,727,USD,2026-04-11T08:53:13,completed,web
o002345,c00761,SKU0142,1,1177,USD,2026-01-15T16:56:28,refunded,mobile
o002346,c00271,SKU0067,2,5158,USD,2025-12-27T04:30:44,completed,web
o002347,c00172,SKU0175,1,1402,USD,2026-03-30T09:47:01,refunded,web
o002348,c00224,SKU0252,1,598,USD,2026-03-12T07:23:30,completed,web
o002349,c00156,SKU0450,1,4667,USD,2026-04-10T20:59:31,refunded,web
o002350,c00563,SKU0187,1,846,USD,2026-04-25T08:21:32,cancelled,web
o002351,c00178,SKU0326,4,6304,USD,2026-02-14T19:08:47,shipped,web
o002352,c00445,SKU0158,2,1804,USD,2025-12-18T10:07:26,refunded,web
o002353,c00931,SKU0054,1,2172,USD,2026-03-09T01:53:32,shipped,web
o002354,c00351,SKU0410,1,1417,USD,2026-03-23T01:06:35,completed,web
o002355,c00154,SKU0396,1,1193,USD,2026-02-08T04:34:30,refunded,web
o002356,c00358,SKU0307,1,1096,USD,2026-02-04T16:18:50,completed,mobile
o002357,c00748,SKU0332,1,3736,USD,2026-02-12T12:24:24,cancelled,marketplace
o002358,c00049,SKU0291,1,1561,USD,2026-04-23T18:04:41,completed,web
o002359,c00047,SKU0106,1,4932,USD,2026-03-16T06:40:16,completed,web
o002360,c00736,SKU0437,2,916,USD,2026-03-15T00:43:23,completed,mobile
o002361,c00370,SKU0347,1,1174,USD,2026-03-15T16:43:32,completed,web
o002362,c00425,SKU0272,1,1569,USD,2025-12-08T22:29:27,completed,marketplace
o002363,c00681,SKU0041,2,5680,USD,2026-02-28T06:49:06,shipped,web
o002364,c00661,SKU0300,2,22456,USD,2026-04-05T14:09:57,completed,mobile
o002365,c00435,SKU0099,1,454,USD,2026-03-22T06:34:51,completed,web
o002366,c00878,SKU0422,2,2068,USD,2026-02-04T00:24:58,completed,api
o002367,c00622,SKU0312,2,2634,USD,2026-01-25T07:02:08,completed,web
o002368,c00960,SKU0072,1,999,USD,2026-03-10T12:18:08,cancelled,mobile
o002369,c00351,SKU0045,1,1704,USD,2026-01-12T15:33:19,completed,web
o002370,c00579,SKU0301,2,1232,USD,2026-03-28T07:30:40,completed,web
o002371,c00250,SKU0488,1,2001,USD,2026-02-18T03:51:01,cancelled,web
o002372,c00661,SKU0466,1,2349,USD,2026-02-16T22:19:54,refunded,web
o002373,c00059,SKU0135,2,5148,USD,2026-01-06T09:20:53,completed,mobile
o002374,c00243,SKU0309,2,4204,USD,2026-04-04T19:26:14,completed,web
o002375,c00763,SKU0418,1,593,USD,2025-11-25T00:26:40,cancelled,mobile
o002376,c00573,SKU0291,4,6244,USD,2026-02-08T02:42:48,completed,web
o002377,c00460,SKU0202,1,700,USD,2026-04-27T05:02:08,completed,mobile
o002378,c00323,SKU0065,1,949,USD,2026-02-27T00:48:55,completed,web
o002379,c00759,SKU0388,1,2098,USD,2026-03-19T06:11:26,completed,web
o002380,c00040,SKU0381,3,15192,USD,2026-03-09T04:40:09,completed,mobile
o002381,c00172,SKU0477,1,874,USD,2026-03-24T01:44:06,cancelled,web
o002382,c00569,SKU0217,2,5060,USD,2026-02-11T06:58:16,shipped,web
o002383,c00835,SKU0058,1,3744,USD,2026-04-19T05:14:35,refunded,web
o002384,c00681,SKU0480,1,1020,USD,2026-04-29T08:42:50,completed,mobile
o002385,c00951,SKU0133,1,2255,USD,2026-01-08T03:50:39,shipped,web
o002386,c00641,SKU0236,2,3706,USD,2026-04-07T06:37:09,completed,web
o002387,c00643,SKU0308,2,1078,USD,2026-03-18T16:34:27,refunded,web
o002388,c00756,SKU0354,1,2674,USD,2026-05-10T19:56:58,completed,mobile
o002389,c00758,SKU0294,3,6534,USD,2026-01-19T20:03:05,cancelled,web
o002390,c00035,SKU0014,2,4486,USD,2026-04-05T15:13:23,shipped,api
o002391,c00339,SKU0405,2,2178,USD,2026-03-06T17:55:56,shipped,web
o002392,c00362,SKU0035,2,1078,USD,2026-01-30T14:45:24,shipped,web
o002393,c00348,SKU0391,1,6259,USD,2026-03-09T03:20:08,completed,web
o002394,c00743,SKU0285,1,1369,USD,2026-04-02T04:32:58,cancelled,mobile
o002395,c00732,SKU0010,2,2184,USD,2025-12-23T19:36:11,cancelled,mobile
o002396,c00354,SKU0028,2,2282,USD,2026-04-11T06:45:07,refunded,web
o002397,c00644,SKU0116,1,2671,USD,2026-03-01T03:27:03,completed,web
o002398,c00645,SKU0479,1,3608,USD,2026-05-03T00:18:23,completed,mobile
o002399,c00845,SKU0381,1,5064,USD,2026-03-21T06:24:48,cancelled,web
o002400,c00873,SKU0411,1,4422,USD,2026-04-25T06:43:10,cancelled,marketplace
o002401,c00989,SKU0018,1,1937,USD,2026-02-09T02:22:21,cancelled,web
o002402,c00765,SKU0433,1,3034,USD,2026-04-15T16:33:06,completed,web
o002403,c00249,SKU0351,1,2459,USD,2026-03-29T10:02:47,shipped,mobile
o002404,c00069,SKU0417,2,2884,USD,2026-02-22T20:01:34,completed,web
o002405,c00343,SKU0420,2,1320,USD,2026-03-10T19:10:13,refunded,web
o002406,c00161,SKU0072,1,999,USD,2026-02-05T23:47:04,refunded,web
o002407,c00034,SKU0243,3,5682,USD,2025-12-15T08:39:46,cancelled,web
o002408,c00361,SKU0217,1,2530,USD,2025-12-21T00:56:09,shipped,mobile
o002409,c00777,SKU0317,3,17715,USD,2026-05-14T19:29:18,completed,mobile
o002410,c00254,SKU0102,1,2017,USD,2025-12-15T20:46:12,completed,mobile
o002411,c00779,SKU0017,1,1460,USD,2026-04-12T18:28:11,completed,web
o002412,c00079,SKU0071,4,5208,USD,2026-02-26T11:38:45,completed,web
o002413,c00168,SKU0499,1,1836,USD,2025-12-08T13:38:54,shipped,web
o002414,c00982,SKU0441,1,1431,USD,2026-04-21T22:07:00,completed,mobile
o002415,c00753,SKU0215,1,2296,USD,2026-03-21T15:56:02,refunded,web
o002416,c00743,SKU0452,2,5092,USD,2026-03-02T23:06:43,refunded,web
o002417,c00453,SKU0381,4,20256,USD,2026-04-20T22:27:18,refunded,web
o002418,c00876,SKU0228,1,1142,USD,2026-02-12T19:24:15,completed,marketplace
o002419,c00133,SKU0109,2,4384,USD,2026-03-14T06:21:28,completed,web
o002420,c00952,SKU0020,4,24568,USD,2026-01-26T00:38:56,cancelled,web
o002421,c00420,SKU0162,1,1276,USD,2026-01-24T19:23:34,cancelled,web
o002422,c00649,SKU0337,1,533,USD,2026-03-18T05:48:55,shipped,mobile
o002423,c00071,SKU0416,4,1824,USD,2026-01-19T23:01:21,cancelled,mobile
o002424,c00654,SKU0266,1,2362,USD,2026-02-09T21:53:48,cancelled,mobile
o002425,c00643,SKU0164,5,12080,USD,2026-04-27T01:45:03,completed,mobile
o002426,c00855,SKU0282,2,2294,USD,2026-03-01T19:23:47,completed,web
o002427,c00130,SKU0451,1,2349,USD,2026-03-16T10:43:50,cancelled,web
o002428,c00141,SKU0487,1,4417,USD,2025-12-01T11:44:35,shipped,web
o002429,c00556,SKU0132,1,3175,USD,2026-04-08T14:17:47,completed,web
o002430,c00446,SKU0281,2,3410,USD,2026-04-14T22:36:44,completed,mobile
o002431,c00537,SKU0159,1,1000,USD,2025-12-25T00:50:16,cancelled,mobile
o002432,c00261,SKU0389,1,416,USD,2026-03-21T14:24:45,completed,mobile
o002433,c00274,SKU0261,2,1912,USD,2026-04-24T15:11:18,completed,web
o002434,c00044,SKU0073,4,21448,USD,2026-04-08T14:52:40,completed,web
o002435,c00718,SKU0483,1,686,USD,2026-04-27T10:45:17,cancelled,web
o002436,c00826,SKU0407,1,2009,USD,2026-04-12T05:57:47,completed,web
o002437,c00878,SKU0290,1,1927,USD,2026-01-04T02:14:13,completed,web
o002438,c00440,SKU0483,1,686,USD,2026-04-02T12:26:50,cancelled,web
o002439,c00371,SKU0496,1,4695,USD,2026-04-05T04:48:31,completed,mobile
o002440,c00648,SKU0233,5,12865,USD,2026-03-09T07:10:17,shipped,mobile
o002441,c00840,SKU0184,1,1456,USD,2026-01-26T22:53:34,shipped,web
o002442,c00078,SKU0315,1,2748,USD,2026-04-14T03:38:53,completed,mobile
o002443,c00332,SKU0441,1,1431,USD,2026-02-20T03:02:10,shipped,marketplace
o002444,c00375,SKU0151,2,6840,USD,2026-03-20T21:55:17,completed,web
o002445,c00553,SKU0476,2,3102,USD,2026-02-27T01:28:07,refunded,web
o002446,c00960,SKU0316,1,1284,USD,2026-04-17T18:16:27,completed,web
o002447,c00363,SKU0271,1,1269,USD,2026-03-31T22:20:21,completed,marketplace
o002448,c00843,SKU0497,3,2688,USD,2026-01-26T20:37:43,refunded,web
o002449,c00944,SKU0407,1,2009,USD,2026-03-17T18:41:44,completed,mobile
o002450,c00855,SKU0145,2,6902,USD,2026-05-08T21:54:06,completed,web
o002451,c00540,SKU0209,1,2692,USD,2026-04-11T18:48:58,completed,mobile
o002452,c00153,SKU0209,1,2692,USD,2026-01-03T06:22:51,cancelled,web
o002453,c00852,SKU0436,4,26380,USD,2026-03-27T03:24:58,completed,mobile
o002454,c00425,SKU0089,3,5508,USD,2026-04-09T13:29:54,completed,web
o002455,c00335,SKU0035,2,1078,USD,2026-03-10T09:12:58,completed,mobile
o002456,c00362,SKU0014,3,6729,USD,2026-04-03T11:21:53,completed,api
o002457,c00451,SKU0002,3,5943,USD,2026-04-22T19:18:41,refunded,marketplace
o002458,c00455,SKU0314,2,8978,USD,2026-01-16T06:28:54,completed,marketplace
o002459,c00157,SKU0446,4,11404,USD,2026-04-16T22:11:38,cancelled,web
o002460,c00345,SKU0126,2,6528,USD,2026-02-10T16:32:51,shipped,web
o002461,c00843,SKU0188,1,1669,USD,2026-03-06T11:42:00,completed,api
o002462,c00674,SKU0001,1,741,USD,2026-03-30T03:40:11,refunded,marketplace
o002463,c00539,SKU0405,2,2178,USD,2026-04-15T14:06:58,shipped,web
o002464,c00948,SKU0037,3,5670,USD,2026-03-02T20:38:30,shipped,web
o002465,c00079,SKU0325,2,4822,USD,2026-03-22T16:17:09,cancelled,mobile
o002466,c00939,SKU0227,1,1005,USD,2026-04-10T17:31:48,completed,web
o002467,c00266,SKU0408,2,1390,USD,2026-03-28T19:56:02,refunded,web
o002468,c00356,SKU0263,1,1223,USD,2026-04-08T09:04:43,cancelled,web
o002469,c00542,SKU0158,2,1804,USD,2026-03-06T04:13:14,cancelled,web
o002470,c00077,SKU0095,1,2196,USD,2026-04-18T18:52:47,completed,mobile
o002471,c00445,SKU0224,1,6151,USD,2026-04-20T13:37:18,shipped,mobile
o002472,c00856,SKU0396,1,1193,USD,2026-03-15T19:39:04,completed,web
o002473,c00967,SKU0299,5,10450,USD,2026-02-25T21:50:48,completed,web
o002474,c00630,SKU0309,1,2102,USD,2026-03-02T03:23:27,completed,mobile
o002475,c00150,SKU0280,2,2404,USD,2026-02-20T07:49:29,cancelled,web
o002476,c00031,SKU0116,1,2671,USD,2026-02-24T13:56:20,cancelled,web
o002477,c00682,SKU0038,1,564,USD,2026-02-09T08:39:14,completed,web
o002478,c00579,SKU0069,1,3981,USD,2026-01-09T01:01:59,cancelled,web
o002479,c00191,SKU0232,1,1604,USD,2026-04-28T07:35:56,shipped,web
o002480,c00071,SKU0087,1,3000,USD,2026-03-13T18:09:36,refunded,marketplace
o002481,c00847,SKU0118,3,5367,USD,2026-02-27T21:21:28,cancelled,web
o002482,c00647,SKU0306,2,3526,USD,2026-04-09T12:27:44,completed,mobile
o002483,c00660,SKU0262,3,2094,USD,2026-04-09T06:44:26,refunded,web
o002484,c00044,SKU0438,1,1785,USD,2026-04-16T16:29:08,completed,mobile
o002485,c00940,SKU0194,2,3486,USD,2026-02-20T18:18:48,shipped,mobile
o002486,c00167,SKU0218,1,401,USD,2026-04-14T09:20:20,completed,web
o002487,c00820,SKU0241,1,770,USD,2026-04-08T12:35:56,completed,web
o002488,c00383,SKU0042,4,9920,USD,2026-02-12T04:32:59,completed,web
o002489,c00956,SKU0053,1,1804,USD,2026-03-27T16:27:55,cancelled,mobile
